name,country,region,state,varietal,price,description,merchant,address
Franzia Chillable Red,United States,na,California,Non-Varietal Red Blend,16.99,"Teresa Franzia planted her first vineyard along the road to Yosemite in 1906. Her family survived Prohibition by selling those grapes to home winemakers back East. When Prohibition ended, her seven children rebuilt the winery brick by brick, barrel by barrel...everyone pitched in. After World War II, my uncle's new advertising slogan, ""Make friends with Franzia,"" introduced a new generation to ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Don Miguel Gascon Malbec,Argentina,Mendoza,Cuyo,Malbec,15.99,"Tradition and innovation blended harmoniously when a spirited Don Miguel Escorihuela sailed penniless from Spain to Argentina in 1880. Four years later, he purchased 42 acres of land that would become the cornerstone of an exceptional wine making history. 

Don Miguel Escorihuela Gascón and his descendants became known in Argentina for their consistently outstanding wines and for their ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Taylor Fladgate Porto 40 Year Old Tawny,Portugal,Douro - Porto,Duriense,Port Blend,239.99,"Taylor's is now into its fourth century: one of the very oldest of the Port companies. It is the last totally independent company of the original British Port houses-and is still family owned and managed. It is run today from Oporto by descendants of the Yeatman and Fladgate families, both of which have been partners in the firm since the 1830s. For more than 300 years Taylor's name has been ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Yellow Bird Chardonnay,Australia,na,South Australia,Chardonnay,8.99,"Yellow Bird wines are sourced from exceptional fruit parcels from several of Australia’s wine regions to create excellent, affordable wines. The utmost care is taken in every step of the winemaking process. From harvesting to crushing to fermentation and beyond, these wines are a shining example of price to quality ratio!A generously flavored wine with some natural sweetness. Fresh tropical, ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Barkan Chardonnay Classic,Israel,na,Galilee,Chardonnay,11.99,"Barkan was founded in 1990, by Yair Lerner and Shmuel Boxer. They immediately set forth on a program of modernization and the planting of vineyards, which they saw as the key to the production of fine wine and expansion of the company.
Barkan immediately began to plant vineyards in and around Barkan, where it would ultimately build a state of the art modern winery. Kibbutz Hulda was ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Darioush Cabernet Sauvignon Signature,United States,Napa County,California,Napa Valley,129.99,"Darioush, a winery noted for its Bordeaux style estate wines, implements old world labor-intensive, micro-vineyard management and new world state of the art technology to craft fine wines from its estates located in the appellations of Napa Valley, Mt. Veeder and Oak Knoll. Under the direction of Darioush Khaledi and winemaker Steve Devitt, precision and quality are of the utmost importance at ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Fonseca 20 Yr Tawny,Portugal,Douro - Porto,Duriense,Port Blend,54.99,"Fonseca Port was founded in 1822 and grew rapidly in reputation and importance. Since its foundation, successive generations of the Guimaraens family have upheld the Company’s reputation. Today, Fonseca occupies a leading position as a specialist producer of quality wood ports and as one of the top vintage houses.Fonseca Twenty Year Old Tawny Porto is deep amber in color with russet highlights. ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Lokoya Mt Veeder Cabernet Sauvignon,United States,Napa County,California,Mount Veeder,439.99,"Established in 1995, Lokoya is a collection of four distinct Cabernet Sauvignons from four of Napa Valley’s most renowned mountain appellations: Mount Veeder, Howell Mountain, Diamond Mountain District, and Spring Mountain District. These single-vineyard wines, made in very limited quantities, are 100% Cabernet Sauvignon, fermented with native yeast, and bottled unfined and unfiltered — resulting ",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Muga Rosado,Spain,na,Rioja,Tempranillo,17.99,"The Muga wine cellars were founded in 1932 by Isaac Muga Martínez who originated from a family with strong ties to the winemaking industry. On the death of the founder in 1969, his children Manuel, Isabel and Isaac Muga Caño took over the reins. 
Two years later in 1971, they moved their headquarters to their present location in the traditional Station District on the outskirts of Haro. ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Louis Latour Corton-Charlemagne Grand Cru,France,na,Burgundy,Chardonnay,125.99,Maison Louis Latour is one of the most highly-respected négociant-éléveurs in Burgundy. Maison Louis Latour is the producer of some of the finest Burgundian wines but has also pioneered the production of fine wines from outside of the confines of Burgundy. These wines from the Ardèche and the Côteaux de Verdon are slowly gaining esteem for their unmatchable quality outside of Burgundy. ...,Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Darioush Viognier,United States,na,California,Chardonnay,57.99,"
Darioush, a winery noted for its Bordeaux style estate wines, implements old world labor-intensive, micro-vineyard management and new world state of the art technology to craft fine wines from its estates located in the appellations of Napa Valley, Mt. Veeder and Oak Knoll. Under the direction of Darioush Khaledi and winemaker Steve Devitt, precision and quality are of the utmost importance ... click for more details
Sku: 32567  
",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Kracher Cuvee Auslese,United States,na,California,Chardonnay,41.99,na,Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Bodegas Muga Rioja Gran Reserva Prado Enea,Spain,na,Rioja,Tempranillo,84.99,"The Muga wine cellars were founded in 1932 by Isaac Muga Martínez who originated from a family with strong ties to the winemaking industry. On the death of the founder in 1969, his children Manuel, Isabel and Isaac Muga Caño took over the reins. 

Two years later in 1971, they moved their headquarters to their present location in the traditional Station District on the outskirts of Haro.",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Water Wheel Shiraz,Australia,na,Rioja,Syrah,14.99,"Water Wheel is a historic winery located in the traditional wine region of Bendigo in central Victoria. Winemaker Peter Cumming continually produces a Shiraz with aromas of ripe berries, white pepper and chocolate that are also reflected on the palate which also displays attractive regional and varietal character. The depth of fruit and oak balance is excellent. Always a consistent performer, ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
The Black Chook Shiraz Viognier,Australia,Barossa,South Australia,Barossa Valley,17.99,"The Chook is sourced from McLaren Vale, known for it's consistent, Mediterranean-type climate and Langhorne Creek which characteristically produces Shiraz that is spicy, flavorful and elegant. Co-fermenting small amounts of Viognier skins with Shiraz adds wonderful apricot perfumes, at the same time as intensifying the deep rich color and velvety mouth-feel of the wine.The seamless integration of ",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Feudi San Gregorio Greco di Tufo,Italy,Irpinia,Campania,Greco di Tufo,25.99,"A modern expression of a centuries-old tradition of passion and dedication to the land, Feudi di San Gregorio is Campania's premier winemaking estate. Situated in the village of Sorbo Serpico in one of Italy's most exciting and innovative wine regions, Feudi di San Gregorio was established in 1986 in a joint venture between the Ercolino and Capaldo families of Irpinia. The proprietors of this ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Esporao White Reserva,Portugal,na,Campania,Non-Varietal White Blend,16.99,na,Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Castle Rock Cabernet Sauvignon Napa County,United States,San Luis Obispo,California,Paso Robles,13.99,"Since its inception in 1994, Castle Rock Winery has built an enviable reputation for producing high quality wines at affordable prices for discerning wine lovers. This winning formula is highly successful, as proven by an increasing number of customers and members of the wine press, who have given the wines glowing reviews. 
Castle Rock's wines are carefully made from grapes grown in the ",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Giraud Chateauneuf du Pape Tradition,France,Southern Rhone,Rhone,Chateauneuf du Pape,59.99,"The “domaine” saw the light of day thanks to Pierre and Mireille Giraud’s zeal and two families coming together. The story begins in 1974 when Pierre and Mireille, as their parents did before them, took on 4 hectares (10 acres) of vines. Little by little the Domaine has grown through years exclusively on the appellation. In 1998, Pierre was ready to pass on his love of the vine and wine to his ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Kay Brothers Shiraz Amery Vineyards Hillside,Australia,Fleurieu,South Australia,McLaren Vale,67.99,"Bordering St.Vincent's Gulf, 40 kms south of Adelaide, the Kay Brothers McLaren Vale Amery Vineyards grace the rolling foothills of the Southern Mt.Lofty Ranges. Established in 1890 by Australian born brothers Herbert and Frederick Kay the Heritage Listed Kays Amery Winery celebrated its first grape crush in 1895 and is the oldest McLaren Vale winery still in founding family hands with third ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Louis M. Martini Sonoma Valley Cabernet Sauvignon,United States,Sonoma County,California,Cabernet Sauvignon,22.99,"When he opened his Napa Valley winery in 1933, Louis M. Martini was a colorful, energetic young man who believed that the best wine could only be made from the best grapes. To grow those grapes, he needed the best vineyard land he could find. He found that land in Napa and Sonoma counties. He said ""my heart is in Napa, but my soul is in Sonoma,"" and he put both heart and soul into his wines. ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
le Doyenne Cotes Bordeaux,France,na,Bordeaux,Cabernet Sauvignon,25.99,na,Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
Domaine Giraud Lirac Vieilles Vignes 2018,France,na,Bordeaux,Cabernet Sauvignon,25.99,"This wine is produced from 60% old Grenache, (average 60 years of age) planted in combined with hints of licorice and 20% syrah and 20% mourvèdre. The palate is fresh and smooth with real finesse and aromas of red fruit sabayon, liquorices and violets.""A standout effort, with gentle garrigue notes of rosemary and bay leaf accenting ripe raspberries and stone fruit. Full-bodied and supple, it's ...",Chatham BottleKing,"41 Watchung Ave, Chatham, NJ, 07928"
